place_id,name,city,query_category,source_query,primary_type,address,latitude,longitude,rating,user_rating_count,price_level,google_maps_uri,is_food,is_tourist_spot
ChIJtbB0Moy1bTkRmSZOdH2GNeo,The Lama,Jaipur,food,best local food restaurants,restaurant,"145, Ramesh Marg, above OTH E, Durgadas Colony, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001",26.905239899999998,75.79454249999999,4.7,2853,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=16876543052021114521&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJvX2Di_izbTkRDmPFzwzCqY8,Rajmahal Restaurant,Jaipur,food,best local food restaurants,north_indian_restaurant,"bus stand, Motilal Atal Rd, opposite Polovictory Cinema Moti lal, near sindhi camp, Sindhi Camp, Jaipur, Rajasthan 302001",26.9209158,75.7970776,4.7,660,,https://maps.google.com/?cid=10352018578769011470&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJh28neGKzbTkROV3FVf3-SJs,Bada Saab - The heritage kitchen,Jaipur,food,best local food restaurants,restaurant,"AD-1B, Devi Marg, New, Collectorate Cir, Bani Park, Jaipur, Rajasthan 302016",26.9256696,75.79073040000002,4.7,656,,https://maps.google.com/?cid=11189473638221176121&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJWcQchIG1bTkRJR2xtUFiEYM,SambharSa,Jaipur,food,best local food restaurants,south_indian_restaurant,"3, Rathore Nagar Rd, Queens Road, Vaishali Nagar, Jaipur, Rajasthan 302021",26.9101021,75.7527745,4.6,2090,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=9444437927933320485&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJWVJSCbOxbTkRPRUWGDirEmI,1135 AD,Jaipur,food,best local food restaurants,fine_dining_restaurant,"1135 AD, Amber Palace, Jaleb Chowk, Devisinghpura, Amer, Jaipur, Rajasthan 302028",26.9868113,75.8505696,4.3,1850,PRICE_LEVEL_EXPENSIVE,https://maps.google.com/?cid=7066899022708348221&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJ6YmcEQq1bTkR34kfLFAlgIk,Annpoornam - Best South Indian Restaurant In Jaipur,Jaipur,food,best local food restaurants,south_indian_restaurant,"Ground Floor, Moondra Tower, Plot No 012A, Ashok Marg, near Ahinsa Circle, Patrakar Colony, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001",26.9148927,75.8047974,4.5,1609,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=9907960206482967007&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJda0wLLO2bTkRc3FVR8w45JE,Samrat Restaurant,Jaipur,food,best local food restaurants,north_indian_restaurant,"Shop No.273, Choura Rasta, Pink City, Bapu Bazar, Biseswarji, Jaipur, Rajasthan 302003",26.9212271,75.8221751,4.2,5915,PRICE_LEVEL_INEXPENSIVE,https://maps.google.com/?cid=10512589880210846067&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJTZ9GZeG1bTkRjwWOpO2l29Q,Spice Court,Jaipur,food,best local food restaurants,indian_restaurant,"Jacob Rd, Mysore House/Achrol House Colony, Madrampur, Civil Lines, Jaipur, Rajasthan 302006",26.911149700000003,75.7887628,4.2,3492,PRICE_LEVEL_EXPENSIVE,https://maps.google.com/?cid=15338035396026959247&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJO-MTKTy3bTkRSl7cYKa0gK0,Tapri Central,Jaipur,food,best local food restaurants,tea_house,"Rooftop B4-E, पृथ्वीराज मार्ग, opposite Surana Jewelers, opposite Central Park Gate, सी स्कीम, अशोक नगर, जयपुर, राजस्थान 302001",26.905517900000003,75.8111115,4.5,13974,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=12502191192263122506&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJq-hS0ge0bTkR0t1j7jAFLRE,Kalyan Restaurant & Bar,Jaipur,food,best local food restaurants,restaurant,"59 Hathroi Fort Hari Kishan Somani Marg, Ajmer Rd, near Vidhayakpuri Police Station, Hathroi, Jaipur, Rajasthan 302001",26.9162751,75.79595259999999,4.6,4741,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=1237651180312845778&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJr6wHJgy0bTkRWlnPE7es48Y,Marble Arch,Jaipur,food,best local food restaurants,north_indian_restaurant,"JAI MAHAL PALACE, Jacob Rd, near Science Park, Civil Lines, Jaipur, Rajasthan 302006",26.912203299999998,75.7851536,4.7,272,,https://maps.google.com/?cid=14331488341534398810&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJ0yCO-Bu0bTkRJUDXPM13V3s,Kalkatta chat bhandar,Jaipur,food,best street food,restaurant,"Mall of Jaipur, Gandhi Path Rd, Acharya Vinoba Bhave Nagar, B Block, Vaishali Nagar, Jaipur, Rajasthan 302012",26.9061506,75.736424,4.4,2906,,https://maps.google.com/?cid=8887704113011703845&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJGa-3vau2bTkRwmym_33pmqw,Lassiwala ®️ Kishan lal Govind Narain Agarwal,Jaipur,food,best street food,juice_shop,"Shop 312, Mirza Ismail Rd, Jayanti Market, Pink City, Jaipur, Rajasthan 302001",26.9164946,75.81110629999999,4.4,6282,PRICE_LEVEL_INEXPENSIVE,https://maps.google.com/?cid=12437510048306326722&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJYf1rwj20bTkRRt1e8X-Qads,Street Food,Jaipur,food,best street food,fast_food_restaurant,"Shop No. 30 -Arjunpuri wala, 31, Adarsh Basti, Imli Phatak, Tonk Phatak, Jaipur, Rajasthan 302015",26.8785718,75.79823669999999,4.3,47,,https://maps.google.com/?cid=15810326846045609286&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJayzUMJy2bTkRFYUhfXgaNxs,Sanjay Omelette - Egg Dee,Jaipur,food,best street food,indian_restaurant,"Janta Store, Shopping Centre, University Marg, Bapu Nagar, Jaipur, Rajasthan 302015",26.8903126,75.81045259999999,4.2,5386,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=1961065267540886805&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJERgaKzK3bTkRohzluEqwVJA,Falahaar,Jaipur,food,best street food,restaurant,"Saraogi Mansion, Mirza Ismail Rd, Bapu Bazar, Biseswarji, Jaipur, Rajasthan 302001",26.9158962,75.82218560000001,4.1,928,,https://maps.google.com/?cid=10400131274481409186&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJV9T9iGK3bTkRboIkBhENetg,N.S. STREET FOOD JUNCTION,Jaipur,food,best street food,fast_food_restaurant,"Opp Shop no. 7 & Opp Ganesh Restaurant New Gate, Nehru Bazar, Pink City, Jaipur, Rajasthan 302001",26.9168849,75.82045289999999,4.9,29,,https://maps.google.com/?cid=15598794626119795310&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJoyZBXkm1bTkRmnr-9llaauQ,Kolkata Street Food,Jaipur,food,best street food,fast_food_restaurant,"Jan Path, opp. Gulab Properties, near Gulab Marriage Garden, Nirman Nagar, Brijlalpura, Jaipur, Rajasthan 302019",26.8901459,75.75605030000001,4.4,17,,https://maps.google.com/?cid=16459067130621360794&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJZYPL-JS2bTkRhEWaFqp7MeU,Nand Chat Bhandar,Jaipur,food,best street food,restaurant,"VRWG+8X4, Fashion St, Raja Park, Jaipur, Rajasthan 302004",26.895766899999998,75.82746259999999,4.0,749,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=16515117278998185348&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJq3iGVbK2bTkRM4bi81HfQ1Y,Sahu Restaurant (Sahu Chai),Jaipur,food,best street food,breakfast_restaurant,"Shop No, 365, Chaura Rasta Rd, Bapu Bazar, Pink City, Jaipur, Rajasthan 302003",26.9183794,75.8213459,4.2,2427,PRICE_LEVEL_INEXPENSIVE,https://maps.google.com/?cid=6216057453778470451&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJy6r5S_izbTkR04P2cMnWgsk,MB Sweets & Restaurant,Jaipur,food,best street food,north_indian_restaurant,"Station Rd, opp. Central, Shri Ram Colony, Sindhi Camp, Jaipur, Rajasthan 302016",26.922962,75.8015303,4.2,2907,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=14520404309267874771&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJt1D7UYm1bTkRchj3I8wmaKk,Jaipur Truckista- जैपुर Truckista,Jaipur,food,best street food,restaurant,"At, Sahdev Marg, near Statue Circle, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001",26.9055659,75.803012,4.3,24,,https://maps.google.com/?cid=12207049448206309490&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJOVIF1Ae0bTkRg3MHB2cyUzM,Peacock Restaurant,Jaipur,food,best luxury restaurants,north_indian_restaurant,"51, Hathroi Fort, Hari Kishan Somani Marg, near Native Cocktail bar, Ajmer Rd, Hathroi, Jaipur, Rajasthan 302001",26.9163158,75.7955975,4.4,3598,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=3698355137082258307&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJl27kVN-1bTkR0smwHHQHVR0,Skyfall Restaurant,Jaipur,food,best luxury restaurants,restaurant,"5th Floor, Ridhi Tower, SB 57, Tonk Rd, opposite Sawai Mansingh Stadium, Bapu Nagar, Jaipur, Rajasthan 302015",26.8921922,75.80688719999999,4.3,6540,PRICE_LEVEL_EXPENSIVE,https://maps.google.com/?cid=2113603795399264722&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJl-BC2_G1bTkR61xp0SiFVM8,Sura - Cocktails & Cuisine,Jaipur,food,best luxury restaurants,bar,"5th Floor, Hathroi Fort, Ajmer Rd, inside Hotel Kalyan, Hathroi, Jaipur, Rajasthan 302001",26.9162082,75.7958759,4.8,1783,,https://maps.google.com/?cid=14939712274253307115&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJW5IK7zmxbTkRqRPwuxFxtkE,Swapna Mahal ( The Raj Palace ),Jaipur,food,best luxury restaurants,north_indian_restaurant,"The Raj Palace (A Unit of GKV HOTELS PVT. LTD.) Jorawer Singh Gate, Amer Rd, Chokdi Gangapol, Jaipur, Rajasthan 302001",26.9351484,75.8350517,4.8,287,,https://maps.google.com/?cid=4735096379208111017&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJt6MuCPezbTkROAcfvKk6EpU,The Forresta Kitchen & Bar,Jaipur,food,best luxury restaurants,brewpub,"Devraj Niwas, Mirza Ismail Rd, near Shri Amarapur Setu, Barodia Scheme, Bani Park, Jaipur, Rajasthan 302006",26.921508199999998,75.7934557,4.2,5016,PRICE_LEVEL_EXPENSIVE,https://maps.google.com/?cid=10741712561912088376&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJn1O9jJ-2bTkRNuPn5Bo4J1s,Steam,Jaipur,food,best luxury restaurants,restaurant,"Bhawani Singh Rd, Rambagh, Jaipur, Rajasthan 302015",26.8966559,75.8080796,4.5,1452,PRICE_LEVEL_VERY_EXPENSIVE,https://maps.google.com/?cid=6568280269703865142&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJV2DHTCW1bTkRoY-Cvqlmc_8,Nouba Restaurant & Rooftop Lounge,Jaipur,food,best luxury restaurants,restaurant,"Rooftop, 3rd and 4th floor, C54-A, Sarojini Marg, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001",26.9093669,75.8086476,4.5,729,,https://maps.google.com/?cid=18407168981225082785&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJPxtWPqC2bTkRWfCpyW3XvsU,Rajput Room,Jaipur,food,best luxury restaurants,north_indian_restaurant,"RAMBAGH PALACE, Bhawani Singh Rd, Rambagh, Jaipur, Rajasthan 302015",26.898374399999998,75.8084574,4.4,177,,https://maps.google.com/?cid=14249063137581592665&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJXRlMFgy0bTkRW4M1mjb-pJc,Giardino,Jaipur,food,best luxury restaurants,italian_restaurant,"Ground Floor, Jacob Rd, near Bharat peroleum, Civil Lines, Jaipur, Rajasthan 302006",26.913055600000003,75.7866667,4.7,817,,https://maps.google.com/?cid=10927138106376553307&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJO3ZTvj23bTkR2uUH1ewScI0,Once Upon A Time At The Bagh,Jaipur,food,best luxury restaurants,restaurant,"Vidyadhar ji ka Bagh, Ghat Ki Guni, Jaipur, Rajasthan 302003",26.900216999999998,75.8532997,4.4,2366,,https://maps.google.com/?cid=10191666765135078874&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJeb7QSfazbTkRM17jCWhKtwU,PESHAWRI,Jaipur,food,best luxury restaurants,indian_restaurant,"ITC RAJPUTANA, Road, Palace, Jaipur, Rajasthan 302006",26.9193233,75.79174239999999,4.4,2099,,https://maps.google.com/?cid=411879701630639667&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJ5-vZ4RC0bTkRWCbn8KM5MZM,Monarch Restaurant,Jaipur,food,best luxury restaurants,indian_restaurant,"Holiday Inn, Sardar Patel Marg, Shivaji Nagar, Bais Godam, Jaipur, Rajasthan 302001",26.902833,75.792396,4.5,586,,https://maps.google.com/?cid=10606321973718361688&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJfzxCXqOzbTkRttuzkVfByEI,Jaipur Pavilion,Jaipur,food,best luxury restaurants,restaurant,"Hasanpura Rd, Ganpati Nagar, Jaipur, Rajasthan 302016",26.9194285,75.7912063,4.3,94,,https://maps.google.com/?cid=4812308783696174006&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJxQqXeB-0bTkRHId_W2Lvng4,"Rambagh Palace, Jaipur",Jaipur,food,best luxury restaurants,resort_hotel,"Bhawani Singh Rd, Rambagh, Jaipur, Rajasthan 302015",26.898105299999997,75.8081498,4.7,8865,,https://maps.google.com/?cid=1053542568572192540&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
ChIJ_fT6ici1bTkR-LUk_Ze93UU,Brewlicious Rooftop Bar Restaurant in Jaipur,Jaipur,food,best luxury restaurants,north_indian_restaurant,"5, 10th floor, Gadi, Ajmer Rd, near kalyan jewellers, Hathroi, Jaipur, Rajasthan 302006",26.9170895,75.79977939999999,4.8,3447,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=5034388418954835448&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False
