place_id,name,city_x,query_category,source_query,primary_type,address,latitude,longitude,rating,user_rating_count,price_level,google_maps_uri,is_food,is_tourist_spot,city_key,place_name,city_y,news_count,incident_count,positive_count,news_risk_level,news_signal_score,latest_article_title,latest_article_url,city,weather_risk_level,primary_weather_risk,lookahead_hours,rain_risk_level,heat_risk_level,wind_risk_level,air_quality_risk_level,uv_risk_level,visibility_risk_level,rain_mm_next_window,max_rain_probability,max_apparent_temperature_c,max_wind_gust_kmph,max_us_aqi,max_pm25,max_pm10,max_uv_index,min_visibility_m,travel_advice,created_at,outdoor_weather_sensitive,simple_popularity_score,news_penalty,weather_penalty,news_weather_adjusted_score
ChIJ056e9TWzbTkRNZj2nQGdFeA,Aloha Candlelight Dinner Restaurant,Jaipur,food,best fine dining restaurants,restaurant,"Plot No 109, Bhaskar Marg, opp. Sukhsagar Aptartments, Sindhi Colony, Bani Park, Jaipur, Rajasthan 302016",26.932544299999996,75.78719960000002,4.8,1258,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=16146984669277493301&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,jaipur,,,,,,Low,,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,False,34.262750563412865,0.0,0.06,34.20275056341286
ChIJxTKCwFe35zsRkRW_r8supM8,Bollywood Park Filmcity Mumbai,Mumbai,tourist_spot,best tourist attractions,tourist_attraction,"Dadasaheb Phalke Chitranagari, Gate no 1, Film City Rd, nr. Indira Gandhi Research Gate, Jai Bhim Nagar, Aarey Milk Colony, Goregaon East, Mumbai, Maharashtra 400065",19.165618999999996,72.87807329999998,4.2,3608,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=14962135314393404817&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True,mumbai,,,,,,Low,,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,True,34.402981219499715,0.0,0.22,34.182981219499716
ChIJkyRP61W1bTkR62KHT0fX32M,Coffee Sutra C-Scheme,Jaipur,food,best cafes,cafe,"G-3, Ground Floor, UKMS, AURUM, Tilak Marg, near CBI office, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302005",26.907598800000002,75.8014148,4.7,1427,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=7196707430838264555&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,jaipur,,,,,,Low,,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,False,34.14094167162779,0.0,0.06,34.08094167162779
ChIJgcq_VW61bTkRs39sqQa2Jn4,Cafesa - Pure Veg. Multi Cuisine Cafe and Restaurant,Jaipur,food,best cafes,cafe,"12, Shiv Marg, Kirti Nagar, Shyam Nagar, Jaipur, Rajasthan 302019",26.89669959999999,75.7681433,4.7,1415,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=9090153037622443955&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,jaipur,,,,,,Low,,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,False,34.10127898899223,0.0,0.06,34.041278988992225
ChIJ92SOsRbJ5zsRayZvsCJ7GkE,Bombay Coffee House,Mumbai,food,best cafes,cafe,"Neelkamal Building, 248, Waterfield Road, opposite National College, Khar, Bandra West, Mumbai, Maharashtra 400050",19.063229599999996,72.83475849999998,4.2,3203,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=4691197350778971755&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,mumbai,,,,,,Low,,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,False,33.903052294390655,0.0,0.06,33.84305229439065
ChIJOXWjkRy0bTkRFwDFnyNJtkA,Stepout Cafe,Jaipur,food,best cafes,cafe,"P - 14, Sahdev Marg, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302007",26.905950400000002,75.802251,4.2,3130,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=4662994881541898263&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,jaipur,,,,,,Low,,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,False,33.806252429570904,0.0,0.06,33.7462524295709
ChIJjcC5dozO5zsRHkFGr0xsfD0,By The Mekong,Mumbai,food,best fine dining restaurants,restaurant,"The Penthouse, Level 37, at The St. Regis, 462, Senapati Bapat Marg, next to Phoenix Palladium, Parel, Mumbai, Maharashtra 400013",18.994066699999994,72.82462600000001,4.5,1826,PRICE_LEVEL_VERY_EXPENSIVE,https://maps.google.com/?cid=4430535210039656734&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,mumbai,,,,,,Low,,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,False,33.79693750370103,0.0,0.06,33.73693750370103
ChIJeb7QSfazbTkRM17jCWhKtwU,PESHAWRI,Jaipur,food,best local food restaurants,indian_restaurant,"ITC RAJPUTANA, Road, Palace, Jaipur, Rajasthan 302006",26.9193233,75.79174239999998,4.4,2100,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=411879701630639667&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,jaipur,,,,,,Low,,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,False,33.66074228371801,0.0,0.06,33.600742283718006
ChIJvVVviTbJ5zsR8QbY4bTDQPM,Lotus Cafe,Mumbai,food,best cafes,cafe,"Jw Marriott, Juhu Tara Rd, Juhu Tara, Juhu, Mumbai, Maharashtra 400049",19.102037,72.825914,4.6,1486,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=17528224931376531185&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,mumbai,,,,,,Low,,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,False,33.60077335371671,0.0,0.06,33.54077335371671
ChIJCw7g6OLJ5zsRnNGgiIgZNys,Versova Beach,Mumbai,tourist_spot,popular places to visit,,"4RG8+9FJ, Bharat Nagar, Versova, Andheri West, Mumbai, Maharashtra 400061",19.125961399999998,72.81614929999999,4.2,3048,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=3113985741548474780&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True,mumbai,,,,,,Low,,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,True,33.69478957735067,0.0,0.22,33.47478957735067
ChIJy6r5S_izbTkR04P2cMnWgsk,MB Sweets & Restaurant,Jaipur,food,best street food,north_indian_restaurant,"Station Rd, opp. Central, Shri Ram Colony, Sindhi Camp, Jaipur, Rajasthan 302016",26.922962,75.8015303,4.2,2912,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=14520404309267874771&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,jaipur,,,,,,Low,,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,False,33.50314277922963,0.0,0.06,33.443142779229625
ChIJc0C4dTu1bTkRktrnT_mkkjo,Roastery Coffee House | C Scheme,Jaipur,food,best cafes,cafe,"J-8, Subhash Marg, near Kerala bhawan, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001",26.9055714,75.79629240000001,4.5,1704,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=4220617191493982866&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,jaipur,,,,,,Low,,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,False,33.48594175372928,0.0,0.06,33.425941753729276
ChIJWcmaHBi25zsR3Bs-QEMiD70,August Cafe,Mumbai,food,best cafes,cafe,"A-3, Sastri Nagar Rd, Sundervan Complex, Shastri Nagar, Andheri West, Mumbai, Maharashtra 400053",19.137403000000003,72.82703939999998,4.3,2384,PRICE_LEVEL_EXPENSIVE,https://maps.google.com/?cid=13623145070055005148&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,mumbai,,,,,,Low,,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,False,33.4409039342865,0.0,0.06,33.3809039342865
ChIJlUU0la22bTkRYjOPfx2lY9E,Jaipur Zoo,Jaipur,tourist_spot,popular places to visit,zoo,"Museum Rd, Ram Niwas Garden, Kailash Puri, Bagh, Jaipur, Rajasthan 302004",26.91230969999999,75.8211759,3.6,11128,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=15088084722734019426&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True,jaipur,,,,,,Low,,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,True,33.54231453470433,0.0,0.22,33.32231453470433
ChIJRcmQYUHP5zsRu8k34sDz00w,Crawford Market,Mumbai,tourist_spot,shopping markets,market,"474 Crawford Market, 1nd Lane, Lokmanya Tilak Rd, Dhobi Talao, Chhatrapati Shivaji Terminus Area, Fort, Mumbai, Maharashtra 400001",18.947559,72.83406380000001,4.3,2247,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=5536036376723048891&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True,mumbai,,,,,,Low,,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,True,33.1865237073584,0.0,0.22,32.9665237073584
ChIJlwChpwq3bTkRRVeE8_-PZu0,The Magnolia,Jaipur,food,best cafes,cafe,"Garden Theatre, Smriti Van, Jawahar Lal Nehru Marg, Jhalana Doongri, Jaipur, Rajasthan 302017",26.869470999999994,75.80948900000001,4.2,2580,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=17106518564078376773&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,jaipur,,,,,,Low,,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,False,32.99491523881818,0.0,0.06,32.93491523881818
ChIJrZsRGAPJ5zsRsMIJ0TIrpmQ,The Nines,Mumbai,food,best fine dining restaurants,fine_dining_restaurant,"Plot No 70, JVPD Grounds, Devle Rd, near PVR, JVPD Scheme, Juhu, Mumbai, Maharashtra 400049",19.116214400000004,72.8279938,4.3,2124,PRICE_LEVEL_EXPENSIVE,https://maps.google.com/?cid=7252531747182199472&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,mumbai,,,,,,Low,,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,False,32.94456644984162,0.0,0.06,32.88456644984162
ChIJpfX-Z-Cw5zsRE2F4Bv5eATA,Mandapeshwar Caves,Mumbai,tourist_spot,best tourist attractions,tourist_attraction,"6VW3+2F6, Shivaji Nagar Colony, Marian Colony, Borivali West, Mumbai, Maharashtra 400103",19.2450396,72.85363149999998,4.2,2622,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=3459150433920508179&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True,mumbai,,,,,,Low,,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,True,33.06271071544087,0.0,0.22,32.84271071544087
ChIJO1CG97G1bTkRnIMFd3qBWyc,Delhi 6 Kebabs & Curries,Jaipur,food,best local food restaurants,restaurant,"39, Ramesh Marg, Durgadas Colony, C Scheme, Ashok Nagar, Jaipur, Rajasthan 302001",26.904077100000002,75.79506470000001,4.7,1085,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=2836002753342702492&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,jaipur,,,,,,Low,,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,False,32.85420555232124,0.0,0.06,32.79420555232124
ChIJlc-X0JzP5zsRb2x9ShSiYcM,Seven Kitchens,Mumbai,food,best local food restaurants,buffet_restaurant,"Level 9M, The St. Regis, 462, Senapati Bapat Marg, Lower Parel, Mumbai, Maharashtra 400013",18.994066699999994,72.82462600000001,4.5,1467,PRICE_LEVEL_VERY_EXPENSIVE,https://maps.google.com/?cid=14078712118169660527&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,mumbai,,,,,,Low,,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,False,32.81245294128507,0.0,0.06,32.75245294128507
ChIJn1O9jJ-2bTkRNuPn5Bo4J1s,Steam,Jaipur,food,best fine dining restaurants,restaurant,"Bhawani Singh Rd, Rambagh, Jaipur, Rajasthan 302015",26.896655900000003,75.8080796,4.5,1453,PRICE_LEVEL_VERY_EXPENSIVE,https://maps.google.com/?cid=6568280269703865142&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,jaipur,,,,,,Low,,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,False,32.76933146142059,0.0,0.06,32.70933146142059
ChIJO5LVSdC1bTkRvmMtCTrtt3E,Rasraj Restaurant By Farmacy,Jaipur,food,best local food restaurants,restaurant,"Hathroi market, 5, Ajmer Rd, Patel Colony, Jaipur, Rajasthan 302001",26.9152742,75.79690360000002,4.9,783,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=8194278880541762494&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,jaipur,,,,,,Low,,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,False,32.655604199717,0.0,0.06,32.595604199716995
ChIJM6injUi1bTkRqwMbl2NbEek,The Farm Coffee Bar,Jaipur,food,best cafes,coffee_shop,"Gandhi Path Rd, near Janki Garden, B Block, Vaishali Nagar, Jaipur, Rajasthan 302021",26.907904100000003,75.73326620000002,4.5,1375,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=16794304968736310187&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,jaipur,,,,,,Low,,,,Jaipur,High,"Heavy rain (High), Heat (Medium), UV (Medium), Poor visibility (Medium)",12,High,Medium,Low,Low,Medium,Medium,1.8,100,39.0,26.3,73,30.3,173.7,7.9,3000,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Prefer morning and evening sightseeing; carry water and sun protection. Use basic sun protection for outdoor plans. Check visibility before long drives or viewpoints.",2026-07-06T16:43:35.811066+00:00,False,32.5212120832198,0.0,0.06,32.4612120832198
ChIJEQPJYj-25zsR_J7mgxh3UdU,The Homemade Cafe,Mumbai,food,best cafes,cafe,"Shop No. 4, 41, kaveri Building, Near, Oshiwara Police Station Rd, Anand Nagar, Andheri West, Mumbai, Maharashtra 400102",19.14954329999999,72.83169749999999,4.3,1915,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=15371197950368063228&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,mumbai,,,,,,Low,,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,False,32.499378321682464,0.0,0.06,32.43937832168246
ChIJs4Iw3cLR5zsRA8zYO4MC2xU,Rajabai Clock Tower,Mumbai,tourist_spot,best tourist attractions,historical_place,"WRHJ+W24, Karmaveer Bhaurao Patil Marg, Mantralaya, Fort, Mumbai, Maharashtra 400032",18.929766899999997,72.83008300000002,4.6,1195,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=1574855257364155395&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,False,True,mumbai,,,,,,Low,,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,True,32.59899449874865,0.0,0.22,32.37899449874865
ChIJU3mdPpXJ5zsRzGEmdI3eESg,Saffron,Mumbai,food,best local food restaurants,north_indian_restaurant,"6th Floor, Pooja, Jw Marriott Mumbai Juhu, Jw Marriott, Juhu Tara Rd, Juhu Tara, Juhu, Mumbai, Maharashtra 400049",19.1021443,72.82593299999996,4.8,859,PRICE_LEVEL_VERY_EXPENSIVE,https://maps.google.com/?cid=2887333535241626060&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,mumbai,,,,,,Low,,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,False,32.43327546838825,0.0,0.06,32.37327546838825
ChIJZ6cvY-nJ5zsRkvRUpEvtQaA,Gadda Da Vida,Mumbai,food,best fine dining restaurants,restaurant,"Lobby Level, Novotel, Balraj Sahni Rd, Juhu Beach, Juhu, Mumbai, Maharashtra 400049",19.108385000000002,72.82456900000001,4.2,2220,PRICE_LEVEL_VERY_EXPENSIVE,https://maps.google.com/?cid=11547771828690023570&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True,False,mumbai,,,,,,Low,,,,Mumbai,High,"Heavy rain (High), Wind/storm (High), Poor visibility (High)",12,High,Low,High,Low,Low,High,61.4,100,31.1,64.4,39,11.6,24.2,1.1,880,"Avoid outdoor sightseeing, beaches, seafront walks, low-lying roads and long road transfers. Avoid exposed viewpoints, boating, beaches and sea-facing walks. Visibility is poor; avoid long drives and viewpoints.",2026-07-06T16:43:37.036848+00:00,False,32.363993860356594,0.0,0.06,32.30399386035659
